dataset_seed,infrastructure,source_pool,target_pool,latency_ms,source,generator_seed
146588263,infrastructure_215,cloud10,gcp.faas.europe-west1,56.771,generated,12345
146588263,infrastructure_215,cloud10,gcp.faas.us-central1,139.62,generated,12345
146588263,infrastructure_215,aws.faas.eu-west-1,aws.faas.us-east-1,73.021,generated,12345
146588263,infrastructure_215,aws.faas.eu-west-1,azure.faas.westeurope,30.367,generated,12345
146588263,infrastructure_215,aws.faas.eu-west-1,azure.faas.eastus,102.197,generated,12345
146588263,infrastructure_215,aws.faas.eu-west-1,gcp.faas.europe-west1,30.978,generated,12345
146588263,infrastructure_215,aws.faas.eu-west-1,gcp.faas.us-central1,129.234,generated,12345
146588263,infrastructure_215,aws.faas.us-east-1,azure.faas.westeurope,90.605,generated,12345
146588263,infrastructure_215,aws.faas.us-east-1,azure.faas.eastus,20.371,generated,12345
146588263,infrastructure_215,aws.faas.us-east-1,gcp.faas.europe-west1,104.692,generated,12345
146588263,infrastructure_215,aws.faas.us-east-1,gcp.faas.us-central1,24.485,generated,12345
146588263,infrastructure_215,azure.faas.westeurope,azure.faas.eastus,72.052,generated,12345
146588263,infrastructure_215,azure.faas.westeurope,gcp.faas.europe-west1,20.673,generated,12345
146588263,infrastructure_215,azure.faas.westeurope,gcp.faas.us-central1,99.928,generated,12345
146588263,infrastructure_215,azure.faas.eastus,gcp.faas.europe-west1,123.277,generated,12345
146588263,infrastructure_215,azure.faas.eastus,gcp.faas.us-central1,25.238,generated,12345
146588263,infrastructure_215,gcp.faas.europe-west1,gcp.faas.us-central1,76.646,generated,12345
146588263,infrastructure_220,edge1,aws.faas.eu-west-1,24.827,generated,12345
146588263,infrastructure_220,edge1,aws.faas.us-east-1,131.855,generated,12345
146588263,infrastructure_220,edge1,azure.faas.westeurope,45.915,generated,12345
146588263,infrastructure_220,edge1,azure.faas.eastus,121.181,generated,12345
146588263,infrastructure_220,edge1,gcp.faas.europe-west1,28.977,generated,12345
146588263,infrastructure_220,edge1,gcp.faas.us-central1,106.388,generated,12345
146588263,infrastructure_220,edge2,aws.faas.eu-west-1,58.5,generated,12345
146588263,infrastructure_220,edge2,aws.faas.us-east-1,91.565,generated,12345
146588263,infrastructure_220,edge2,azure.faas.westeurope,32.109,generated,12345
146588263,infrastructure_220,edge2,azure.faas.eastus,85.675,generated,12345
146588263,infrastructure_220,edge2,gcp.faas.europe-west1,23.307,generated,12345
146588263,infrastructure_220,edge2,gcp.faas.us-central1,89.634,generated,12345
146588263,infrastructure_220,edge3,aws.faas.eu-west-1,21.201,generated,12345
146588263,infrastructure_220,edge3,aws.faas.us-east-1,109.782,generated,12345
146588263,infrastructure_220,edge3,azure.faas.westeurope,32.363,generated,12345
146588263,infrastructure_220,edge3,azure.faas.eastus,97.168,generated,12345
146588263,infrastructure_220,edge3,gcp.faas.europe-west1,58.317,generated,12345
146588263,infrastructure_220,edge3,gcp.faas.us-central1,133.415,generated,12345
146588263,infrastructure_220,edge4,aws.faas.eu-west-1,48.37,generated,12345
146588263,infrastructure_220,edge4,aws.faas.us-east-1,142.219,generated,12345
146588263,infrastructure_220,edge4,azure.faas.westeurope,55.576,generated,12345
146588263,infrastructure_220,edge4,azure.faas.eastus,93.467,generated,12345
146588263,infrastructure_220,edge4,gcp.faas.europe-west1,54.394,generated,12345
146588263,infrastructure_220,edge4,gcp.faas.us-central1,123.465,generated,12345
146588263,infrastructure_220,edge5,aws.faas.eu-west-1,24.746,generated,12345
146588263,infrastructure_220,edge5,aws.faas.us-east-1,114.82,generated,12345
146588263,infrastructure_220,edge5,azure.faas.westeurope,43.528,generated,12345
146588263,infrastructure_220,edge5,azure.faas.eastus,113.76,generated,12345
146588263,infrastructure_220,edge5,gcp.faas.europe-west1,29.455,generated,12345
146588263,infrastructure_220,edge5,gcp.faas.us-central1,123.869,generated,12345
146588263,infrastructure_220,edge6,aws.faas.eu-west-1,40.126,generated,12345
146588263,infrastructure_220,edge6,aws.faas.us-east-1,111.978,generated,12345
146588263,infrastructure_220,edge6,azure.faas.westeurope,57.806,generated,12345
146588263,infrastructure_220,edge6,azure.faas.eastus,86.961,generated,12345
146588263,infrastructure_220,edge6,gcp.faas.europe-west1,53.749,generated,12345
146588263,infrastructure_220,edge6,gcp.faas.us-central1,120.148,generated,12345
146588263,infrastructure_220,edge7,aws.faas.eu-west-1,48.29,generated,12345
146588263,infrastructure_220,edge7,aws.faas.us-east-1,116.165,generated,12345
146588263,infrastructure_220,edge7,azure.faas.westeurope,20.692,generated,12345
146588263,infrastructure_220,edge7,azure.faas.eastus,97.048,generated,12345
146588263,infrastructure_220,edge7,gcp.faas.europe-west1,27.852,generated,12345
146588263,infrastructure_220,edge7,gcp.faas.us-central1,93.015,generated,12345
146588263,infrastructure_220,edge8,aws.faas.eu-west-1,29.835,generated,12345
146588263,infrastructure_220,edge8,aws.faas.us-east-1,145.514,generated,12345
146588263,infrastructure_220,edge8,azure.faas.westeurope,45.639,generated,12345
146588263,infrastructure_220,edge8,azure.faas.eastus,82.07,generated,12345
146588263,infrastructure_220,edge8,gcp.faas.europe-west1,40.002,generated,12345
146588263,infrastructure_220,edge8,gcp.faas.us-central1,144.469,generated,12345
146588263,infrastructure_220,edge9,aws.faas.eu-west-1,58.685,generated,12345
146588263,infrastructure_220,edge9,aws.faas.us-east-1,125.616,generated,12345
146588263,infrastructure_220,edge9,azure.faas.westeurope,51.175,generated,12345
146588263,infrastructure_220,edge9,azure.faas.eastus,100.041,generated,12345
146588263,infrastructure_220,edge9,gcp.faas.europe-west1,34.363,generated,12345
146588263,infrastructure_220,edge9,gcp.faas.us-central1,148.921,generated,12345
146588263,infrastructure_220,edge10,aws.faas.eu-west-1,23.531,generated,12345
146588263,infrastructure_220,edge10,aws.faas.us-east-1,96.326,generated,12345
146588263,infrastructure_220,edge10,azure.faas.westeurope,41.489,generated,12345
146588263,infrastructure_220,edge10,azure.faas.eastus,123.402,generated,12345
146588263,infrastructure_220,edge10,gcp.faas.europe-west1,36.933,generated,12345
146588263,infrastructure_220,edge10,gcp.faas.us-central1,105.875,generated,12345
146588263,infrastructure_220,edge11,aws.faas.eu-west-1,26.929,generated,12345
146588263,infrastructure_220,edge11,aws.faas.us-east-1,118.045,generated,12345
146588263,infrastructure_220,edge11,azure.faas.westeurope,30.795,generated,12345
146588263,infrastructure_220,edge11,azure.faas.eastus,83.228,generated,12345
146588263,infrastructure_220,edge11,gcp.faas.europe-west1,41.711,generated,12345
146588263,infrastructure_220,edge11,gcp.faas.us-central1,95.148,generated,12345
146588263,infrastructure_220,edge12,aws.faas.eu-west-1,29.761,generated,12345
146588263,infrastructure_220,edge12,aws.faas.us-east-1,108.942,generated,12345
146588263,infrastructure_220,edge12,azure.faas.westeurope,47.119,generated,12345
146588263,infrastructure_220,edge12,azure.faas.eastus,101.601,generated,12345
146588263,infrastructure_220,edge12,gcp.faas.europe-west1,31.762,generated,12345
146588263,infrastructure_220,edge12,gcp.faas.us-central1,101.244,generated,12345
146588263,infrastructure_220,edge13,aws.faas.eu-west-1,54.311,generated,12345
146588263,infrastructure_220,edge13,aws.faas.us-east-1,99.936,generated,12345
146588263,infrastructure_220,edge13,azure.faas.westeurope,43.043,generated,12345
146588263,infrastructure_220,edge13,azure.faas.eastus,98.893,generated,12345
146588263,infrastructure_220,edge13,gcp.faas.europe-west1,55.314,generated,12345
146588263,infrastructure_220,edge13,gcp.faas.us-central1,139.43,generated,12345
146588263,infrastructure_220,edge14,aws.faas.eu-west-1,41.334,generated,12345
146588263,infrastructure_220,edge14,aws.faas.us-east-1,103.22,generated,12345
146588263,infrastructure_220,edge14,azure.faas.westeurope,30.109,generated,12345
146588263,infrastructure_220,edge14,azure.faas.eastus,122.008,generated,12345
146588263,infrastructure_220,edge14,gcp.faas.europe-west1,25.616,generated,12345
146588263,infrastructure_220,edge14,gcp.faas.us-central1,115.818,generated,12345
146588263,infrastructure_220,edge15,aws.faas.eu-west-1,29.754,generated,12345
146588263,infrastructure_220,edge15,aws.faas.us-east-1,109.834,generated,12345
146588263,infrastructure_220,edge15,azure.faas.westeurope,56.259,generated,12345
146588263,infrastructure_220,edge15,azure.faas.eastus,124.528,generated,12345
146588263,infrastructure_220,edge15,gcp.faas.europe-west1,53.404,generated,12345
146588263,infrastructure_220,edge15,gcp.faas.us-central1,91.828,generated,12345
146588263,infrastructure_220,edge16,aws.faas.eu-west-1,23.399,generated,12345
146588263,infrastructure_220,edge16,aws.faas.us-east-1,144.242,generated,12345
146588263,infrastructure_220,edge16,azure.faas.westeurope,29.558,generated,12345
146588263,infrastructure_220,edge16,azure.faas.eastus,128.198,generated,12345
146588263,infrastructure_220,edge16,gcp.faas.europe-west1,34.065,generated,12345
146588263,infrastructure_220,edge16,gcp.faas.us-central1,124.512,generated,12345
146588263,infrastructure_220,edge17,aws.faas.eu-west-1,20.683,generated,12345
146588263,infrastructure_220,edge17,aws.faas.us-east-1,140.292,generated,12345
146588263,infrastructure_220,edge17,azure.faas.westeurope,55.328,generated,12345
146588263,infrastructure_220,edge17,azure.faas.eastus,84.139,generated,12345
146588263,infrastructure_220,edge17,gcp.faas.europe-west1,47.121,generated,12345
146588263,infrastructure_220,edge17,gcp.faas.us-central1,111.643,generated,12345
146588263,infrastructure_220,edge18,aws.faas.eu-west-1,59.613,generated,12345
146588263,infrastructure_220,edge18,aws.faas.us-east-1,126.51,generated,12345
146588263,infrastructure_220,edge18,azure.faas.westeurope,24.786,generated,12345
146588263,infrastructure_220,edge18,azure.faas.eastus,123.481,generated,12345
146588263,infrastructure_220,edge18,gcp.faas.europe-west1,49.795,generated,12345
146588263,infrastructure_220,edge18,gcp.faas.us-central1,143.561,generated,12345
146588263,infrastructure_220,edge19,aws.faas.eu-west-1,47.41,generated,12345
146588263,infrastructure_220,edge19,aws.faas.us-east-1,113.658,generated,12345
146588263,infrastructure_220,edge19,azure.faas.westeurope,51.425,generated,12345
146588263,infrastructure_220,edge19,azure.faas.eastus,97.054,generated,12345
146588263,infrastructure_220,edge19,gcp.faas.europe-west1,27.348,generated,12345
146588263,infrastructure_220,edge19,gcp.faas.us-central1,131.02,generated,12345
146588263,infrastructure_220,edge20,aws.faas.eu-west-1,40.797,generated,12345
146588263,infrastructure_220,edge20,aws.faas.us-east-1,81.609,generated,12345
146588263,infrastructure_220,edge20,azure.faas.westeurope,29.775,generated,12345
146588263,infrastructure_220,edge20,azure.faas.eastus,89.678,generated,12345
146588263,infrastructure_220,edge20,gcp.faas.europe-west1,57.139,generated,12345
146588263,infrastructure_220,edge20,gcp.faas.us-central1,120.681,generated,12345
146588263,infrastructure_220,edge21,aws.faas.eu-west-1,20.342,generated,12345
146588263,infrastructure_220,edge21,aws.faas.us-east-1,111.572,generated,12345
146588263,infrastructure_220,edge21,azure.faas.westeurope,29.924,generated,12345
146588263,infrastructure_220,edge21,azure.faas.eastus,134.905,generated,12345
146588263,infrastructure_220,edge21,gcp.faas.europe-west1,32.336,generated,12345
146588263,infrastructure_220,edge21,gcp.faas.us-central1,117.947,generated,12345
146588263,infrastructure_220,edge22,aws.faas.eu-west-1,26.089,generated,12345
146588263,infrastructure_220,edge22,aws.faas.us-east-1,102.563,generated,12345
146588263,infrastructure_220,edge22,azure.faas.westeurope,55.389,generated,12345
146588263,infrastructure_220,edge22,azure.faas.eastus,84.767,generated,12345
146588263,infrastructure_220,edge22,gcp.faas.europe-west1,49.767,generated,12345
146588263,infrastructure_220,edge22,gcp.faas.us-central1,121.717,generated,12345
146588263,infrastructure_220,edge23,aws.faas.eu-west-1,34.321,generated,12345
146588263,infrastructure_220,edge23,aws.faas.us-east-1,99.931,generated,12345
146588263,infrastructure_220,edge23,azure.faas.westeurope,40.076,generated,12345
146588263,infrastructure_220,edge23,azure.faas.eastus,149.82,generated,12345
146588263,infrastructure_220,edge23,gcp.faas.europe-west1,36.807,generated,12345
146588263,infrastructure_220,edge23,gcp.faas.us-central1,122.324,generated,12345
146588263,infrastructure_220,edge24,aws.faas.eu-west-1,47.559,generated,12345
146588263,infrastructure_220,edge24,aws.faas.us-east-1,136.864,generated,12345
146588263,infrastructure_220,edge24,azure.faas.westeurope,28.3,generated,12345
146588263,infrastructure_220,edge24,azure.faas.eastus,134.801,generated,12345
146588263,infrastructure_220,edge24,gcp.faas.europe-west1,46.46,generated,12345
146588263,infrastructure_220,edge24,gcp.faas.us-central1,104.872,generated,12345
146588263,infrastructure_220,edge25,aws.faas.eu-west-1,25.119,generated,12345
146588263,infrastructure_220,edge25,aws.faas.us-east-1,138.067,generated,12345
146588263,infrastructure_220,edge25,azure.faas.westeurope,47.468,generated,12345
146588263,infrastructure_220,edge25,azure.faas.eastus,147.287,generated,12345
146588263,infrastructure_220,edge25,gcp.faas.europe-west1,22.955,generated,12345
146588263,infrastructure_220,edge25,gcp.faas.us-central1,94.308,generated,12345
146588263,infrastructure_220,edge26,aws.faas.eu-west-1,41.49,generated,12345
146588263,infrastructure_220,edge26,aws.faas.us-east-1,98.731,generated,12345
146588263,infrastructure_220,edge26,azure.faas.westeurope,22.27,generated,12345
146588263,infrastructure_220,edge26,azure.faas.eastus,88.656,generated,12345
146588263,infrastructure_220,edge26,gcp.faas.europe-west1,24.464,generated,12345
146588263,infrastructure_220,edge26,gcp.faas.us-central1,115.455,generated,12345
146588263,infrastructure_220,edge27,aws.faas.eu-west-1,31.17,generated,12345
146588263,infrastructure_220,edge27,aws.faas.us-east-1,111.991,generated,12345
146588263,infrastructure_220,edge27,azure.faas.westeurope,51.572,generated,12345
146588263,infrastructure_220,edge27,azure.faas.eastus,116.455,generated,12345
146588263,infrastructure_220,edge27,gcp.faas.europe-west1,32.515,generated,12345
146588263,infrastructure_220,edge27,gcp.faas.us-central1,106.6,generated,12345
146588263,infrastructure_220,edge28,aws.faas.eu-west-1,42.458,generated,12345
146588263,infrastructure_220,edge28,aws.faas.us-east-1,133.077,generated,12345
146588263,infrastructure_220,edge28,azure.faas.westeurope,53.546,generated,12345
146588263,infrastructure_220,edge28,azure.faas.eastus,105.402,generated,12345
146588263,infrastructure_220,edge28,gcp.faas.europe-west1,27.565,generated,12345
146588263,infrastructure_220,edge28,gcp.faas.us-central1,97.587,generated,12345
146588263,infrastructure_220,edge29,aws.faas.eu-west-1,29.632,generated,12345
146588263,infrastructure_220,edge29,aws.faas.us-east-1,131.228,generated,12345
146588263,infrastructure_220,edge29,azure.faas.westeurope,32.409,generated,12345
146588263,infrastructure_220,edge29,azure.faas.eastus,132.773,generated,12345
146588263,infrastructure_220,edge29,gcp.faas.europe-west1,57.367,generated,12345
146588263,infrastructure_220,edge29,gcp.faas.us-central1,141.546,generated,12345
146588263,infrastructure_220,edge30,aws.faas.eu-west-1,50.537,generated,12345
146588263,infrastructure_220,edge30,aws.faas.us-east-1,97.148,generated,12345
146588263,infrastructure_220,edge30,azure.faas.westeurope,33.094,generated,12345
146588263,infrastructure_220,edge30,azure.faas.eastus,113.668,generated,12345
